Flight Number,Airline Name,Source City,Destination City,Source Airport Code,Destination Airport Code,Date,Departure Time,Arrival Time,Base Fare,Layover Type,Departure Date,Departure Full Time,Departure Hour,Arrival Date,Arrival Full Time,Arrival Hour,Tax,Total Fare,Time Block
AI-9485,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T00:35:00,2025-08-29T02:55:00,3576.6,Non-stop,2025-08-29,00:35:00,0,2025-08-29,02:55:00,2,178.83,3755.43,Morning
AI-2428,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T06:40:00,2025-08-29T08:45:00,4768.8,Non-stop,2025-08-29,06:40:00,6,2025-08-29,08:45:00,8,238.44000000000003,5007.24,Morning
AI-2944,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T14:40:00,2025-08-29T16:55:00,4768.8,Non-stop,2025-08-29,14:40:00,14,2025-08-29,16:55:00,16,238.44000000000003,5007.24,Afternoon
AI-2952,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T12:30:00,2025-08-29T14:55:00,4768.8,Non-stop,2025-08-29,12:30:00,12,2025-08-29,14:55:00,14,238.44000000000003,5007.24,Afternoon
AI-2986,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T00:50:00,2025-08-29T03:00:00,4768.8,Non-stop,2025-08-29,00:50:00,0,2025-08-29,03:00:00,3,238.44000000000003,5007.24,Morning
AI-2424,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T04:25:00,2025-08-29T06:35:00,4768.8,Non-stop,2025-08-29,04:25:00,4,2025-08-29,06:35:00,6,238.44000000000003,5007.24,Morning
AI-2419,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T11:40:00,2025-08-29T13:55:00,4768.8,Non-stop,2025-08-29,11:40:00,11,2025-08-29,13:55:00,13,238.44000000000003,5007.24,Afternoon
AI-2422,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T01:50:00,2025-08-29T04:10:00,4768.8,Non-stop,2025-08-29,01:50:00,1,2025-08-29,04:10:00,4,238.44000000000003,5007.24,Morning
AI-2954,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T02:35:00,2025-08-29T05:00:00,4768.8,Non-stop,2025-08-29,02:35:00,2,2025-08-29,05:00:00,5,238.44000000000003,5007.24,Morning
AI-2930,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T05:15:00,2025-08-29T07:35:00,4768.8,Non-stop,2025-08-29,05:15:00,5,2025-08-29,07:35:00,7,238.44000000000003,5007.24,Morning
AI-2440,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T18:00:00,2025-08-29T20:25:00,4768.8,Non-stop,2025-08-29,18:00:00,18,2025-08-29,20:25:00,20,238.44000000000003,5007.24,Evening
AI-2988,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T22:55:00,2025-08-30T01:20:00,4768.8,Non-stop,2025-08-29,22:55:00,22,2025-08-30,01:20:00,1,238.44000000000003,5007.24,Evening
AI-2910,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T17:30:00,2025-08-29T20:00:00,4768.8,Non-stop,2025-08-29,17:30:00,17,2025-08-29,20:00:00,20,238.44000000000003,5007.24,Evening
AI-2442,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T15:10:00,2025-08-29T17:25:00,5007.240000000001,Non-stop,2025-08-29,15:10:00,15,2025-08-29,17:25:00,17,250.36200000000005,5257.602000000001,Afternoon
AI-2687,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T16:00:00,2025-08-29T18:30:00,5007.240000000001,Non-stop,2025-08-29,16:00:00,16,2025-08-29,18:30:00,18,250.36200000000005,5257.602000000001,Afternoon
AI-2432,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T08:45:00,2025-08-29T10:55:00,5484.12,Non-stop,2025-08-29,08:45:00,8,2025-08-29,10:55:00,10,274.206,5758.326,Morning
AI-2994,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T10:30:00,2025-08-29T12:45:00,5484.12,Non-stop,2025-08-29,10:30:00,10,2025-08-29,12:45:00,12,274.206,5758.326,Morning
AI-2591,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T07:20:00,2025-08-29T11:15:00,5484.12,Non-stop,2025-08-29,07:20:00,7,2025-08-29,11:15:00,11,274.206,5758.326,Morning
AI-2960,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T09:25:00,2025-08-29T11:40:00,5722.56,Non-stop,2025-08-29,09:25:00,9,2025-08-29,11:40:00,11,286.12800000000004,6008.688,Morning
AI-2430,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T10:00:00,2025-08-29T12:15:00,5722.56,Non-stop,2025-08-29,10:00:00,10,2025-08-29,12:15:00,12,286.12800000000004,6008.688,Morning
AI-2970,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T07:45:00,2025-08-29T09:55:00,5961.0,Non-stop,2025-08-29,07:45:00,7,2025-08-29,09:55:00,9,298.05,6259.05,Morning
AI-2408,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T19:30:00,2025-08-29T21:55:00,6437.88,Non-stop,2025-08-29,19:30:00,19,2025-08-29,21:55:00,21,321.894,6759.774,Evening
AI-2426,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T19:00:00,2025-08-29T21:15:00,6676.320000000001,Non-stop,2025-08-29,19:00:00,19,2025-08-29,21:15:00,21,333.81600000000003,7010.136,Evening
AI-2940,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T20:50:00,2025-08-29T23:05:00,7630.08,Non-stop,2025-08-29,20:50:00,20,2025-08-29,23:05:00,23,381.504,8011.584,Evening
H1-910,China United Airlines,Mumbai,New Delhi,BOM,DEL,2025-08-29,2025-08-29T22:55:00,2025-08-30T00:55:00,22413.36,Non-stop,2025-08-29,22:55:00,22,2025-08-30,00:55:00,0,1120.6680000000001,23534.028000000002,Evening
IX-1124,Air India Express,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T00:35:00,2025-08-30T02:55:00,4600.93824,Non-stop,2025-08-30,00:35:00,0,2025-08-30,02:55:00,2,230.04691200000002,4830.985152,Morning
IX-2146,Air India Express,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T02:15:00,2025-08-30T04:40:00,4600.93824,Non-stop,2025-08-30,02:15:00,2,2025-08-30,04:40:00,4,230.04691200000002,4830.985152,Morning
6E-2775,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T01:15:00,2025-08-30T03:15:00,5293.368,Non-stop,2025-08-30,01:15:00,1,2025-08-30,03:15:00,3,264.6684,5558.036400000001,Morning
6E-6045,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T03:00:00,2025-08-30T05:15:00,5293.368,Non-stop,2025-08-30,03:00:00,3,2025-08-30,05:15:00,5,264.6684,5558.036400000001,Morning
6E-656,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T05:00:00,2025-08-30T07:05:00,5293.368,Non-stop,2025-08-30,05:00:00,5,2025-08-30,07:05:00,7,264.6684,5558.036400000001,Morning
6E-762,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T06:00:00,2025-08-30T07:55:00,5293.368,Non-stop,2025-08-30,06:00:00,6,2025-08-30,07:55:00,7,264.6684,5558.036400000001,Morning
6E-301,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T07:00:00,2025-08-30T09:10:00,5293.368,Non-stop,2025-08-30,07:00:00,7,2025-08-30,09:10:00,9,264.6684,5558.036400000001,Morning
6E-333,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T08:05:00,2025-08-30T10:15:00,6652.476000000001,Non-stop,2025-08-30,08:05:00,8,2025-08-30,10:15:00,10,332.6238000000001,6985.099800000001,Morning
6E-6052,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T10:00:00,2025-08-30T12:20:00,5698.716,Non-stop,2025-08-30,10:00:00,10,2025-08-30,12:20:00,12,284.93580000000003,5983.651800000001,Morning
6E-6827,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T11:15:00,2025-08-30T13:30:00,6652.476000000001,Non-stop,2025-08-30,11:15:00,11,2025-08-30,13:30:00,13,332.6238000000001,6985.099800000001,Afternoon
6E-6028,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T12:30:00,2025-08-30T14:40:00,6652.476000000001,Non-stop,2025-08-30,12:30:00,12,2025-08-30,14:40:00,14,332.6238000000001,6985.099800000001,Afternoon
6E-615,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T13:35:00,2025-08-30T15:45:00,6652.476000000001,Non-stop,2025-08-30,13:35:00,13,2025-08-30,15:45:00,15,332.6238000000001,6985.099800000001,Afternoon
6E-6704,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T15:00:00,2025-08-30T17:15:00,6652.476000000001,Non-stop,2025-08-30,15:00:00,15,2025-08-30,17:15:00,17,332.6238000000001,6985.099800000001,Afternoon
6E-359,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T16:00:00,2025-08-30T18:15:00,5293.368,Non-stop,2025-08-30,16:00:00,16,2025-08-30,18:15:00,18,264.6684,5558.036400000001,Afternoon
6E-2162,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T17:00:00,2025-08-30T19:15:00,6652.476000000001,Non-stop,2025-08-30,17:00:00,17,2025-08-30,19:15:00,19,332.6238000000001,6985.099800000001,Evening
6E-6082,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T18:00:00,2025-08-30T20:15:00,6652.476000000001,Non-stop,2025-08-30,18:00:00,18,2025-08-30,20:15:00,20,332.6238000000001,6985.099800000001,Evening
6E-6613,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T19:00:00,2025-08-30T21:15:00,6652.476000000001,Non-stop,2025-08-30,19:00:00,19,2025-08-30,21:15:00,21,332.6238000000001,6985.099800000001,Evening
6E-6049,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T20:00:00,2025-08-30T22:15:00,6652.476000000001,Non-stop,2025-08-30,20:00:00,20,2025-08-30,22:15:00,22,332.6238000000001,6985.099800000001,Evening
6E-102,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T21:15:00,2025-08-30T23:30:00,5698.716,Non-stop,2025-08-30,21:15:00,21,2025-08-30,23:30:00,23,284.93580000000003,5983.651800000001,Evening
6E-651,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T22:30:00,2025-08-31T00:45:00,5293.368,Non-stop,2025-08-30,22:30:00,22,2025-08-31,00:45:00,0,264.6684,5558.036400000001,Evening
6E-2007,Indigo,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T23:45:00,2025-08-31T02:00:00,5293.368,Non-stop,2025-08-30,23:45:00,23,2025-08-31,02:00:00,2,264.6684,5558.036400000001,Evening
AI-9485,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T00:35:00,2025-08-30T02:55:00,3576.6,Non-stop,2025-08-30,00:35:00,0,2025-08-30,02:55:00,2,178.83,3755.43,Morning
AI-9487,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T02:15:00,2025-08-30T04:40:00,3576.6,Non-stop,2025-08-30,02:15:00,2,2025-08-30,04:40:00,4,178.83,3755.43,Morning
AI-2428,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T06:40:00,2025-08-30T08:45:00,4768.8,Non-stop,2025-08-30,06:40:00,6,2025-08-30,08:45:00,8,238.44000000000003,5007.24,Morning
AI-2986,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T00:50:00,2025-08-30T03:00:00,4768.8,Non-stop,2025-08-30,00:50:00,0,2025-08-30,03:00:00,3,238.44000000000003,5007.24,Morning
AI-2988,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T22:55:00,2025-08-31T01:10:00,4768.8,Non-stop,2025-08-30,22:55:00,22,2025-08-31,01:10:00,1,238.44000000000003,5007.24,Evening
AI-2930,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T05:15:00,2025-08-30T07:35:00,4768.8,Non-stop,2025-08-30,05:15:00,5,2025-08-30,07:35:00,7,238.44000000000003,5007.24,Morning
AI-2440,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T18:00:00,2025-08-30T20:25:00,4768.8,Non-stop,2025-08-30,18:00:00,18,2025-08-30,20:25:00,20,238.44000000000003,5007.24,Evening
AI-2910,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T17:30:00,2025-08-30T20:00:00,4768.8,Non-stop,2025-08-30,17:30:00,17,2025-08-30,20:00:00,20,238.44000000000003,5007.24,Evening
AI-2996,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T18:30:00,2025-08-30T21:00:00,4768.8,Non-stop,2025-08-30,18:30:00,18,2025-08-30,21:00:00,21,238.44000000000003,5007.24,Evening
AI-2424,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T04:25:00,2025-08-30T06:35:00,4768.8,Non-stop,2025-08-30,04:25:00,4,2025-08-30,06:35:00,6,238.44000000000003,5007.24,Morning
AI-2442,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T15:10:00,2025-08-30T17:25:00,4768.8,Non-stop,2025-08-30,15:10:00,15,2025-08-30,17:25:00,17,238.44000000000003,5007.24,Afternoon
AI-2422,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T01:50:00,2025-08-30T04:10:00,4768.8,Non-stop,2025-08-30,01:50:00,1,2025-08-30,04:10:00,4,238.44000000000003,5007.24,Morning
AI-2954,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T02:35:00,2025-08-30T05:00:00,4768.8,Non-stop,2025-08-30,02:35:00,2,2025-08-30,05:00:00,5,238.44000000000003,5007.24,Morning
AI-2687,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T16:00:00,2025-08-30T18:30:00,4768.8,Non-stop,2025-08-30,16:00:00,16,2025-08-30,18:30:00,18,238.44000000000003,5007.24,Afternoon
AI-2950,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T23:30:00,2025-08-31T02:00:00,4768.8,Non-stop,2025-08-30,23:30:00,23,2025-08-31,02:00:00,2,238.44000000000003,5007.24,Evening
AI-2419,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T11:40:00,2025-08-30T13:55:00,5007.240000000001,Non-stop,2025-08-30,11:40:00,11,2025-08-30,13:55:00,13,250.36200000000005,5257.602000000001,Afternoon
AI-2944,Air India,Mumbai,New Delhi,BOM,DEL,2025-08-30,2025-08-30T14:40:00,2025-08-30T16:55:00,5007.240000000001,Non-stop,2025-08-30,14:40:00,14,2025-08-30,16:55:00,16,250.36200000000005,5257.602000000001,Afternoon
